game_id,date,player_id,name,ab,h,running_total_ab,running_total_h
746,1998-05-25,14474,"Bernie F Williams",4,0,192,66
746,1998-05-25,10834,"Jorge Posada",4,2,178,52
746,1998-05-25,12755,"Shane Spencer",3,0,62,8
746,1998-05-25,10084,"Paul O'Neill",4,1,199,64
746,1998-05-25,6625,"Derek Jeter",4,1,215,76
759,1998-05-26,12755,"Shane Spencer",5,1,67,9
759,1998-05-26,10084,"Paul O'Neill",4,1,203,65
759,1998-05-26,6625,"Derek Jeter",5,2,220,78
759,1998-05-26,7290,"Chuck Knoblauch",6,3,214,69
759,1998-05-26,1589,"Scott Brosius",5,3,194,66
759,1998-05-26,8493,"Tino Martinez",6,0,193,63
759,1998-05-26,3002,"Chad Curtis",5,0,88,24
759,1998-05-26,14474,"Bernie F Williams",6,1,198,67
759,1998-05-26,10834,"Jorge Posada",4,1,182,53
769,1998-05-27,8493,"Tino Martinez",4,3,197,66
769,1998-05-27,3002,"Chad Curtis",6,2,94,26
769,1998-05-27,14474,"Bernie F Williams",2,1,200,68
769,1998-05-27,10834,"Jorge Posada",5,1,187,54
769,1998-05-27,13191,"Dale Sveum",1,0,2,0
769,1998-05-27,12755,"Shane Spencer",5,1,72,10
769,1998-05-27,10084,"Paul O'Neill",4,1,207,66
769,1998-05-27,3145,"Chili Davis",0,0,1,0
769,1998-05-27,6625,"Derek Jeter",5,3,225,81
769,1998-05-27,7290,"Chuck Knoblauch",5,2,219,71
769,1998-05-27,1589,"Scott Brosius",6,2,200,68
769,1998-05-27,7696,"Ricky Ledee",3,2,7,3
781,1998-05-28,7290,"Chuck Knoblauch",3,0,222,71
781,1998-05-28,1589,"Scott Brosius",4,1,204,69
781,1998-05-28,7696,"Ricky Ledee",4,0,11,3
781,1998-05-28,8493,"Tino Martinez",3,1,200,67
781,1998-05-28,3002,"Chad Curtis",3,1,97,27
781,1998-05-28,1817,"Homer Bush",3,0,7,2
781,1998-05-28,10834,"Jorge Posada",4,1,191,55
781,1998-05-28,12755,"Shane Spencer",4,0,76,10
781,1998-05-28,10084,"Paul O'Neill",4,3,211,69
791,1998-05-29,6625,"Derek Jeter",4,1,229,82
791,1998-05-29,4895,"Joe Girardi",3,0,21,2
791,1998-05-29,12755,"Shane Spencer",3,1,79,11
791,1998-05-29,10084,"Paul O'Neill",4,1,215,70
791,1998-05-29,1589,"Scott Brosius",4,0,208,69
791,1998-05-29,7696,"Ricky Ledee",3,0,14,3
791,1998-05-29,8493,"Tino Martinez",4,1,204,68
791,1998-05-29,3002,"Chad Curtis",4,0,101,27
791,1998-05-29,1817,"Homer Bush",3,3,10,5
806,1998-05-30,7696,"Ricky Ledee",4,1,18,4
806,1998-05-30,8493,"Tino Martinez",3,1,207,69
806,1998-05-30,3002,"Chad Curtis",4,0,105,27
806,1998-05-30,1817,"Homer Bush",3,1,13,6
806,1998-05-30,6625,"Derek Jeter",4,1,233,83
806,1998-05-30,7290,"Chuck Knoblauch",2,1,224,72
806,1998-05-30,12755,"Shane Spencer",4,0,83,11
806,1998-05-30,10084,"Paul O'Neill",4,3,219,73
806,1998-05-30,10834,"Jorge Posada",4,2,195,57
821,1998-05-31,1589,"Scott Brosius",5,2,213,71
821,1998-05-31,10834,"Jorge Posada",3,0,198,57
821,1998-05-31,7696,"Ricky Ledee",4,2,22,6
821,1998-05-31,8493,"Tino Martinez",5,1,212,70
821,1998-05-31,13043,"Darryl Strawberry",3,1,131,39
821,1998-05-31,3002,"Chad Curtis",3,3,108,30
821,1998-05-31,6625,"Derek Jeter",4,0,237,83
821,1998-05-31,7290,"Chuck Knoblauch",4,2,228,74
821,1998-05-31,12755,"Shane Spencer",4,1,87,12
836,1998-06-01,6625,"Derek Jeter",3,1,240,84
836,1998-06-01,7290,"Chuck Knoblauch",4,1,232,75
836,1998-06-01,12755,"Shane Spencer",3,0,90,12
836,1998-06-01,1589,"Scott Brosius",3,1,216,72
836,1998-06-01,10834,"Jorge Posada",3,0,201,57
836,1998-06-01,7696,"Ricky Ledee",4,0,26,6
836,1998-06-01,8493,"Tino Martinez",3,0,215,70
836,1998-06-01,13043,"Darryl Strawberry",4,0,135,39
836,1998-06-01,10084,"Paul O'Neill",4,1,223,74
850,1998-06-02,3002,"Chad Curtis",2,0,110,30
850,1998-06-02,10834,"Jorge Posada",3,1,204,58
850,1998-06-02,8493,"Tino Martinez",4,0,219,70
850,1998-06-02,13043,"Darryl Strawberry",4,3,139,42
850,1998-06-02,10084,"Paul O'Neill",5,3,228,77
850,1998-06-02,6625,"Derek Jeter",5,3,245,87
850,1998-06-02,7290,"Chuck Knoblauch",5,0,237,75
850,1998-06-02,12755,"Shane Spencer",4,1,94,13
850,1998-06-02,1589,"Scott Brosius",3,0,219,72
865,1998-06-03,7290,"Chuck Knoblauch",5,2,242,77
865,1998-06-03,12755,"Shane Spencer",4,0,98,13
865,1998-06-03,1589,"Scott Brosius",1,0,220,72
865,1998-06-03,3002,"Chad Curtis",3,0,113,30
865,1998-06-03,4895,"Joe Girardi",4,3,25,5
865,1998-06-03,8493,"Tino Martinez",4,0,223,70
865,1998-06-03,13043,"Darryl Strawberry",3,0,142,42
865,1998-06-03,10084,"Paul O'Neill",4,1,232,78
865,1998-06-03,6625,"Derek Jeter",3,3,248,90
880,1998-06-04,8493,"Tino Martinez",4,1,227,71
880,1998-06-04,13043,"Darryl Strawberry",2,0,144,42
880,1998-06-04,10084,"Paul O'Neill",4,2,236,80
880,1998-06-04,6625,"Derek Jeter",3,1,251,91
880,1998-06-04,7290,"Chuck Knoblauch",3,1,245,78
880,1998-06-04,10834,"Jorge Posada",3,1,207,59
880,1998-06-04,12755,"Shane Spencer",3,1,101,14
880,1998-06-04,1589,"Scott Brosius",4,0,224,72
880,1998-06-04,3002,"Chad Curtis",3,0,116,30
891,1998-06-05,3002,"Chad Curtis",3,0,119,30
891,1998-06-05,8493,"Tino Martinez",4,1,231,72
891,1998-06-05,13043,"Darryl Strawberry",5,0,149,42
891,1998-06-05,10084,"Paul O'Neill",3,2,239,82
891,1998-06-05,6625,"Derek Jeter",6,0,257,91
891,1998-06-05,7290,"Chuck Knoblauch",5,1,250,79
891,1998-06-05,10834,"Jorge Posada",4,0,211,59
891,1998-06-05,12755,"Shane Spencer",5,1,106,15
891,1998-06-05,1589,"Scott Brosius",4,0,228,72
906,1998-06-06,7290,"Chuck Knoblauch",5,3,255,82
906,1998-06-06,10834,"Jorge Posada",5,2,216,61
906,1998-06-06,12755,"Shane Spencer",4,1,110,16
906,1998-06-06,1589,"Scott Brosius",3,1,231,73
906,1998-06-06,3002,"Chad Curtis",4,2,123,32
906,1998-06-06,1817,"Homer Bush",4,1,17,7
906,1998-06-06,8493,"Tino Martinez",5,4,236,76
906,1998-06-06,13043,"Darryl Strawberry",4,0,153,42
906,1998-06-06,10084,"Paul O'Neill",5,1,244,83
921,1998-06-07,6625,"Derek Jeter",5,1,262,92
921,1998-06-07,1817,"Homer Bush",3,1,20,8
921,1998-06-07,8493,"Tino Martinez",4,0,240,76
921,1998-06-07,10084,"Paul O'Neill",4,2,248,85
921,1998-06-07,13043,"Darryl Strawberry",4,1,157,43
921,1998-06-07,10834,"Jorge Posada",4,3,220,64
921,1998-06-07,12755,"Shane Spencer",2,0,112,16
921,1998-06-07,1589,"Scott Brosius",3,1,234,74
921,1998-06-07,3002,"Chad Curtis",3,1,126,33
954,1998-06-09,1589,"Scott Brosius",4,2,238,76
954,1998-06-09,3002,"Chad Curtis",3,1,129,34
954,1998-06-09,6625,"Derek Jeter",4,1,266,93
954,1998-06-09,1817,"Homer Bush",1,0,21,8
954,1998-06-09,8493,"Tino Martinez",3,2,243,78
954,1998-06-09,10084,"Paul O'Neill",4,0,252,85
954,1998-06-09,7290,"Chuck Knoblauch",3,0,258,82
954,1998-06-09,13043,"Darryl Strawberry",4,0,161,43
954,1998-06-09,2586,"David Cone",3,0,3,0
954,1998-06-09,10834,"Jorge Posada",3,0,223,64
954,1998-06-09,12755,"Shane Spencer",1,0,113,16
969,1998-06-10,14260,"David Wells",3,0,3,0
969,1998-06-10,4895,"Joe Girardi",1,1,26,6
969,1998-06-10,10834,"Jorge Posada",6,1,229,65
969,1998-06-10,12755,"Shane Spencer",1,0,114,16
969,1998-06-10,1589,"Scott Brosius",4,2,242,78
969,1998-06-10,3002,"Chad Curtis",4,1,133,35
969,1998-06-10,13191,"Dale Sveum",1,0,3,0
969,1998-06-10,6625,"Derek Jeter",6,2,272,95
969,1998-06-10,9832,"Jeff Nelson",0,0,0,0
969,1998-06-10,1817,"Homer Bush",0,0,21,8
969,1998-06-10,11405,"Mariano Rivera",1,0,1,0
969,1998-06-10,8493,"Tino Martinez",5,3,248,81
969,1998-06-10,10084,"Paul O'Neill",4,1,256,86
969,1998-06-10,7290,"Chuck Knoblauch",6,3,264,85
969,1998-06-10,13043,"Darryl Strawberry",5,1,166,44
979,1998-06-11,3002,"Chad Curtis",4,1,137,36
979,1998-06-11,6625,"Derek Jeter",5,2,277,97
979,1998-06-11,11405,"Mariano Rivera",0,0,1,0
979,1998-06-11,8493,"Tino Martinez",4,1,252,82
979,1998-06-11,10084,"Paul O'Neill",4,2,260,88
979,1998-06-11,7290,"Chuck Knoblauch",5,2,269,87
979,1998-06-11,13043,"Darryl Strawberry",3,1,169,45
979,1998-06-11,6182,"Darren Holmes",0,0,0,0
979,1998-06-11,10834,"Jorge Posada",4,1,233,66
979,1998-06-11,12755,"Shane Spencer",1,0,115,16
979,1998-06-11,1589,"Scott Brosius",3,1,245,79
979,1998-06-11,10622,"Andy Pettitte",3,0,3,0
982,1998-06-12,10834,"Jorge Posada",4,1,237,67
982,1998-06-12,12755,"Shane Spencer",3,1,118,17
982,1998-06-12,1589,"Scott Brosius",3,1,248,80
982,1998-06-12,3002,"Chad Curtis",4,0,141,36
982,1998-06-12,6625,"Derek Jeter",5,1,282,98
982,1998-06-12,8493,"Tino Martinez",4,1,256,83
982,1998-06-12,10084,"Paul O'Neill",4,1,264,89
982,1998-06-12,7290,"Chuck Knoblauch",3,3,272,90
982,1998-06-12,13043,"Darryl Strawberry",4,3,173,48
997,1998-06-13,8493,"Tino Martinez",4,0,260,83
997,1998-06-13,10084,"Paul O'Neill",4,1,268,90
997,1998-06-13,7290,"Chuck Knoblauch",2,0,274,90
997,1998-06-13,13043,"Darryl Strawberry",2,0,175,48
997,1998-06-13,12755,"Shane Spencer",2,1,120,18
997,1998-06-13,1589,"Scott Brosius",4,0,252,80
997,1998-06-13,4895,"Joe Girardi",3,1,29,7
997,1998-06-13,3002,"Chad Curtis",4,2,145,38
997,1998-06-13,6625,"Derek Jeter",4,2,286,100
1012,1998-06-14,3002,"Chad Curtis",2,1,147,39
1012,1998-06-14,6625,"Derek Jeter",5,2,291,102
1012,1998-06-14,10834,"Jorge Posada",6,1,243,68
1012,1998-06-14,8493,"Tino Martinez",5,2,265,85
1012,1998-06-14,10084,"Paul O'Neill",6,3,274,93
1012,1998-06-14,7290,"Chuck Knoblauch",4,1,278,91
1012,1998-06-14,13043,"Darryl Strawberry",4,1,179,49
1012,1998-06-14,12755,"Shane Spencer",3,1,123,19
1012,1998-06-14,1589,"Scott Brosius",4,2,256,82
1026,1998-06-15,12755,"Shane Spencer",4,2,127,21
1026,1998-06-15,1589,"Scott Brosius",4,1,260,83
1026,1998-06-15,3002,"Chad Curtis",3,2,150,41
1026,1998-06-15,6625,"Derek Jeter",5,3,296,105
1026,1998-06-15,10834,"Jorge Posada",5,1,248,69
1026,1998-06-15,8493,"Tino Martinez",5,2,270,87
1026,1998-06-15,10084,"Paul O'Neill",5,1,279,94
1026,1998-06-15,7290,"Chuck Knoblauch",5,0,283,91
1026,1998-06-15,13043,"Darryl Strawberry",4,1,183,50
1036,1998-06-16,6625,"Derek Jeter",6,1,302,106
1036,1998-06-16,10834,"Jorge Posada",9,5,257,74
1036,1998-06-16,8493,"Tino Martinez",7,1,277,88
1036,1998-06-16,10084,"Paul O'Neill",8,1,287,95
1036,1998-06-16,7290,"Chuck Knoblauch",4,1,287,92
1036,1998-06-16,13043,"Darryl Strawberry",7,1,190,51
1036,1998-06-16,11038,"Tim Raines Sr",7,0,98,34
1036,1998-06-16,12755,"Shane Spencer",0,0,127,21
1036,1998-06-16,1589,"Scott Brosius",7,4,267,87
1036,1998-06-16,3002,"Chad Curtis",7,3,157,44
1051,1998-06-17,1817,"Homer Bush",4,0,25,8
1051,1998-06-17,3002,"Chad Curtis",3,0,160,44
1051,1998-06-17,6625,"Derek Jeter",3,1,305,107
1051,1998-06-17,10834,"Jorge Posada",3,1,260,75
1051,1998-06-17,8493,"Tino Martinez",4,1,281,89
1051,1998-06-17,7290,"Chuck Knoblauch",3,0,290,92
1051,1998-06-17,13043,"Darryl Strawberry",4,1,194,52
1051,1998-06-17,11038,"Tim Raines Sr",3,0,101,34
1051,1998-06-17,12755,"Shane Spencer",4,0,131,21
1069,1998-06-18,4895,"Joe Girardi",3,2,32,9
1069,1998-06-18,11038,"Tim Raines Sr",3,0,104,34
1069,1998-06-18,1589,"Scott Brosius",3,1,270,88
1069,1998-06-18,12755,"Shane Spencer",1,0,132,21
1069,1998-06-18,10084,"Paul O'Neill",3,1,290,96
1069,1998-06-18,3002,"Chad Curtis",3,1,163,45
1069,1998-06-18,6625,"Derek Jeter",5,1,310,108
1069,1998-06-18,8493,"Tino Martinez",4,1,285,90
1069,1998-06-18,7290,"Chuck Knoblauch",5,0,295,92
1069,1998-06-18,13043,"Darryl Strawberry",3,0,197,52
1084,1998-06-19,8493,"Tino Martinez",4,2,289,92
1084,1998-06-19,7290,"Chuck Knoblauch",5,1,300,93
1084,1998-06-19,13043,"Darryl Strawberry",4,2,201,54
1084,1998-06-19,11038,"Tim Raines Sr",3,2,107,36
1084,1998-06-19,1589,"Scott Brosius",4,0,274,88
1084,1998-06-19,1817,"Homer Bush",4,1,29,9
1084,1998-06-19,12755,"Shane Spencer",3,0,135,21
1084,1998-06-19,10834,"Jorge Posada",5,2,265,77
1084,1998-06-19,10084,"Paul O'Neill",4,3,294,99
1099,1998-06-20,12755,"Shane Spencer",4,1,139,22
1099,1998-06-20,13191,"Dale Sveum",1,0,4,0
1099,1998-06-20,6625,"Derek Jeter",4,2,314,110
1099,1998-06-20,10834,"Jorge Posada",3,1,268,78
1099,1998-06-20,10084,"Paul O'Neill",4,1,298,100
1099,1998-06-20,12691,"Luis Sojo",3,1,8,2
1099,1998-06-20,7290,"Chuck Knoblauch",4,2,304,95
1099,1998-06-20,13043,"Darryl Strawberry",5,1,206,55
1099,1998-06-20,11038,"Tim Raines Sr",4,0,111,36
1099,1998-06-20,1589,"Scott Brosius",4,2,278,90
1099,1998-06-20,1817,"Homer Bush",1,0,30,9
1114,1998-06-21,3002,"Chad Curtis",4,0,167,45
1114,1998-06-21,13043,"Darryl Strawberry",4,0,210,55
1114,1998-06-21,11038,"Tim Raines Sr",3,1,114,37
1114,1998-06-21,1589,"Scott Brosius",3,1,281,91
1114,1998-06-21,1817,"Homer Bush",4,1,34,10
1114,1998-06-21,12755,"Shane Spencer",0,0,139,22
1114,1998-06-21,6625,"Derek Jeter",4,2,318,112
1114,1998-06-21,10834,"Jorge Posada",4,3,272,81
1114,1998-06-21,8493,"Tino Martinez",4,1,293,93
1114,1998-06-21,10084,"Paul O'Neill",5,1,303,101
1128,1998-06-22,8493,"Tino Martinez",4,1,297,94
1128,1998-06-22,10084,"Paul O'Neill",5,2,308,103
1128,1998-06-22,7290,"Chuck Knoblauch",3,1,307,96
1128,1998-06-22,3002,"Chad Curtis",4,0,171,45
1128,1998-06-22,13043,"Darryl Strawberry",4,0,214,55
1128,1998-06-22,11038,"Tim Raines Sr",4,0,118,37
1128,1998-06-22,1589,"Scott Brosius",3,0,284,91
1128,1998-06-22,6625,"Derek Jeter",5,2,323,114
1128,1998-06-22,10834,"Jorge Posada",4,3,276,84
1143,1998-06-23,6625,"Derek Jeter",4,2,327,116
1143,1998-06-23,4895,"Joe Girardi",3,1,35,10
1143,1998-06-23,8493,"Tino Martinez",4,1,301,95
1143,1998-06-23,10084,"Paul O'Neill",5,0,313,103
1143,1998-06-23,7290,"Chuck Knoblauch",5,1,312,97
1143,1998-06-23,3002,"Chad Curtis",2,1,173,46
